- Loading control control.mo: class peersim.reports.MemoryObserver
control.mo: max=477233152, total=134021120, free=65680224
control.mo: max=477233152, total=134021120, free=63743896
control.mo: max=477233152, total=134021120, free=63743896
control.mo: max=477233152, total=134021120, free=63418368
control.mo: max=477233152, total=134021120, free=63092968
control.mo: max=477233152, total=134021120, free=61737208
control.mo: max=477233152, total=134021120, free=59762624
control.mo: max=477233152, total=134021120, free=58063320
control.mo: max=477233152, total=134021120, free=56417424
control.mo: max=477233152, total=134021120, free=54466176
control.mo: max=477233152, total=134021120, free=52522064
control.mo: max=477233152, total=158138368, free=100562744
control.mo: max=477233152, total=158138368, free=99459752
control.mo: max=477233152, total=158138368, free=97734744
control.mo: max=477233152, total=158138368, free=96124296
control.mo: max=477233152, total=158138368, free=94969032
control.mo: max=477233152, total=158138368, free=93444512
control.mo: max=477233152, total=158138368, free=90366408
control.mo: max=477233152, total=158138368, free=88757184
control.mo: max=477233152, total=158138368, free=87784008
control.mo: max=477233152, total=158138368, free=86308256
control.mo: max=477233152, total=158138368, free=84822920
control.mo: max=477233152, total=158138368, free=83850504
control.mo: max=477233152, total=158138368, free=81251792
control.mo: max=477233152, total=158138368, free=79781800
control.mo: max=477233152, total=158138368, free=77136648
control.mo: max=477233152, total=158138368, free=76209328
control.mo: max=477233152, total=158138368, free=74684296
control.mo: max=477233152, total=158138368, free=72716784
control.mo: max=477233152, total=158138368, free=70508832
control.mo: max=477233152, total=158138368, free=68847312
control.mo: max=477233152, total=158138368, free=65940024
control.mo: max=477233152, total=158138368, free=63611408
control.mo: max=477233152, total=158138368, free=61080864
control.mo: max=477233152, total=170196992, free=113365416
control.mo: max=477233152, total=170196992, free=110866112
control.mo: max=477233152, total=170196992, free=108355160
control.mo: max=477233152, total=170196992, free=106600424
control.mo: max=477233152, total=170196992, free=103935992
control.mo: max=477233152, total=170196992, free=100771752
control.mo: max=477233152, total=170196992, free=97569600
control.mo: max=477233152, total=170196992, free=95548936
control.mo: max=477233152, total=170196992, free=92776768
control.mo: max=477233152, total=170196992, free=89878464
control.mo: max=477233152, total=170196992, free=87059032
control.mo: max=477233152, total=170196992, free=84920656
control.mo: max=477233152, total=170196992, free=83701688
control.mo: max=477233152, total=170196992, free=81965304
control.mo: max=477233152, total=170196992, free=80365168
control.mo: max=477233152, total=170196992, free=78053656
control.mo: max=477233152, total=170196992, free=74127040
control.mo: max=477233152, total=180158464, free=123806352
control.mo: max=477233152, total=180158464, free=122711664
control.mo: max=477233152, total=180158464, free=121753968
control.mo: max=477233152, total=180158464, free=119867280
control.mo: max=477233152, total=180158464, free=117956272
control.mo: max=477233152, total=180158464, free=114662008
control.mo: max=477233152, total=180158464, free=112793440
control.mo: max=477233152, total=180158464, free=108656312
control.mo: max=477233152, total=180158464, free=105328200
control.mo: max=477233152, total=180158464, free=101671960
control.mo: max=477233152, total=180158464, free=98229584
control.mo: max=477233152, total=180158464, free=95067168
control.mo: max=477233152, total=180158464, free=92281216
control.mo: max=477233152, total=180158464, free=89306064
control.mo: max=477233152, total=180158464, free=86219128
control.mo: max=477233152, total=180158464, free=81957216
control.mo: max=477233152, total=180158464, free=79489664
control.mo: max=477233152, total=180158464, free=77599432
control.mo: max=477233152, total=180158464, free=74390304
control.mo: max=477233152, total=180158464, free=72537392
control.mo: max=477233152, total=180158464, free=69580120
control.mo: max=477233152, total=183304192, free=126538960
control.mo: max=477233152, total=183304192, free=123898840
control.mo: max=477233152, total=183304192, free=120466960
control.mo: max=477233152, total=183304192, free=118380184
control.mo: max=477233152, total=183304192, free=116437352
control.mo: max=477233152, total=183304192, free=112843376
control.mo: max=477233152, total=183304192, free=110978808
control.mo: max=477233152, total=183304192, free=109461048
control.mo: max=477233152, total=183304192, free=107852800
control.mo: max=477233152, total=183304192, free=105796928
control.mo: max=477233152, total=183304192, free=104581928
control.mo: max=477233152, total=183304192, free=101071504
control.mo: max=477233152, total=183304192, free=98632568
control.mo: max=477233152, total=183304192, free=93787896
control.mo: max=477233152, total=183304192, free=90592808
control.mo: max=477233152, total=183304192, free=87257912
control.mo: max=477233152, total=183304192, free=85059168
control.mo: max=477233152, total=183304192, free=82424248
control.mo: max=477233152, total=183304192, free=79283272
control.mo: max=477233152, total=183304192, free=75788336
control.mo: max=477233152, total=183304192, free=72881808
control.mo: max=477233152, total=186908672, free=131409968
control.mo: max=477233152, total=186908672, free=130255408
control.mo: max=477233152, total=186908672, free=124905712
control.mo: max=477233152, total=186908672, free=120815976
control.mo: max=477233152, total=186908672, free=118882440
control.mo: max=477233152, total=186908672, free=115919712
control.mo: max=477233152, total=186908672, free=113563304
control.mo: max=477233152, total=186908672, free=109321400
control.mo: max=477233152, total=186908672, free=107260216
control.mo: max=477233152, total=186908672, free=105072008
control.mo: max=477233152, total=186908672, free=101780192
control.mo: max=477233152, total=186908672, free=99509480
control.mo: max=477233152, total=186908672, free=96010536
control.mo: max=477233152, total=186908672, free=93461968
control.mo: max=477233152, total=186908672, free=89562952
control.mo: max=477233152, total=186908672, free=87021576
control.mo: max=477233152, total=186908672, free=84187584
control.mo: max=477233152, total=186908672, free=81521272
control.mo: max=477233152, total=186908672, free=79050936
control.mo: max=477233152, total=186908672, free=76634600
control.mo: max=477233152, total=186908672, free=72078320
control.mo: max=477233152, total=186908672, free=70056160
control.mo: max=477233152, total=189267968, free=135021360
control.mo: max=477233152, total=189267968, free=133111552
control.mo: max=477233152, total=189267968, free=131179608
control.mo: max=477233152, total=189267968, free=127322528
control.mo: max=477233152, total=189267968, free=124660632
control.mo: max=477233152, total=189267968, free=121592696
control.mo: max=477233152, total=189267968, free=118175184
control.mo: max=477233152, total=189267968, free=117069576
control.mo: max=477233152, total=189267968, free=114561664
control.mo: max=477233152, total=189267968, free=111017272
control.mo: max=477233152, total=189267968, free=108026240
control.mo: max=477233152, total=189267968, free=106135112
control.mo: max=477233152, total=189267968, free=105327856
control.mo: max=477233152, total=189267968, free=102440096
control.mo: max=477233152, total=189267968, free=99974936
control.mo: max=477233152, total=189267968, free=97038584
control.mo: max=477233152, total=189267968, free=93827880
control.mo: max=477233152, total=189267968, free=91326968
control.mo: max=477233152, total=189267968, free=86565952
control.mo: max=477233152, total=189267968, free=82090848
control.mo: max=477233152, total=189267968, free=77623024
control.mo: max=477233152, total=189267968, free=74058696
control.mo: max=477233152, total=191561728, free=137467616
control.mo: max=477233152, total=191561728, free=134936080
control.mo: max=477233152, total=191561728, free=132030768
control.mo: max=477233152, total=191561728, free=128674088
control.mo: max=477233152, total=191561728, free=124902312
control.mo: max=477233152, total=191561728, free=122163096
control.mo: max=477233152, total=191561728, free=119148040
control.mo: max=477233152, total=191561728, free=115162464
control.mo: max=477233152, total=191561728, free=111047824
control.mo: max=477233152, total=191561728, free=109244800
control.mo: max=477233152, total=191561728, free=108304488
control.mo: max=477233152, total=191561728, free=106503944
control.mo: max=477233152, total=191561728, free=105241064
control.mo: max=477233152, total=191561728, free=103783224
control.mo: max=477233152, total=191561728, free=101952408
control.mo: max=477233152, total=191561728, free=101398160
control.mo: max=477233152, total=191561728, free=99929816
control.mo: max=477233152, total=191561728, free=98410192
control.mo: max=477233152, total=191561728, free=98025792
control.mo: max=477233152, total=191561728, free=95342336
control.mo: max=477233152, total=191561728, free=91353408
control.mo: max=477233152, total=191561728, free=87491568
control.mo: max=477233152, total=191561728, free=85623576
control.mo: max=477233152, total=191561728, free=81478128
control.mo: max=477233152, total=191561728, free=79022352
control.mo: max=477233152, total=191561728, free=75332096
control.mo: max=477233152, total=191561728, free=72757624
control.mo: max=477233152, total=191561728, free=70940752
control.mo: max=477233152, total=191561728, free=68847096
control.mo: max=477233152, total=193331200, free=138912632
control.mo: max=477233152, total=193331200, free=136084744
control.mo: max=477233152, total=193331200, free=133290056
control.mo: max=477233152, total=193331200, free=130621192
control.mo: max=477233152, total=193331200, free=128283336
control.mo: max=477233152, total=193331200, free=125643856
control.mo: max=477233152, total=193331200, free=123460328
control.mo: max=477233152, total=193331200, free=122032432
control.mo: max=477233152, total=193331200, free=119338096
control.mo: max=477233152, total=193331200, free=117916448
control.mo: max=477233152, total=193331200, free=116117720
control.mo: max=477233152, total=193331200, free=113445440
control.mo: max=477233152, total=193331200, free=112933848
control.mo: max=477233152, total=193331200, free=112499856
control.mo: max=477233152, total=193331200, free=111094176
control.mo: max=477233152, total=193331200, free=107019912
control.mo: max=477233152, total=193331200, free=103361960
control.mo: max=477233152, total=193331200, free=101373688
control.mo: max=477233152, total=193331200, free=98681224
control.mo: max=477233152, total=193331200, free=96854984
control.mo: max=477233152, total=193331200, free=93663408
control.mo: max=477233152, total=193331200, free=90494144
control.mo: max=477233152, total=193331200, free=86248160
control.mo: max=477233152, total=193331200, free=82934440
control.mo: max=477233152, total=193331200, free=76047976
control.mo: max=477233152, total=193331200, free=71858184
control.mo: max=477233152, total=194904064, free=140000464
control.mo: max=477233152, total=194904064, free=136994856
control.mo: max=477233152, total=194904064, free=132854720
control.mo: max=477233152, total=194904064, free=130120008
control.mo: max=477233152, total=194904064, free=126324336
control.mo: max=477233152, total=194904064, free=122460376
control.mo: max=477233152, total=194904064, free=119537016
control.mo: max=477233152, total=194904064, free=118072232
control.mo: max=477233152, total=194904064, free=116730696
