- Loading control control.mo: class peersim.reports.MemoryObserver
control.mo: max=238616576, total=61014016, free=48189512
control.mo: max=238616576, total=61014016, free=47151704
control.mo: max=238616576, total=61014016, free=44949800
control.mo: max=238616576, total=61014016, free=42241616
control.mo: max=238616576, total=61014016, free=40782232
control.mo: max=238616576, total=61014016, free=38843520
control.mo: max=238616576, total=61014016, free=37026408
control.mo: max=238616576, total=61014016, free=34878520
control.mo: max=238616576, total=76939264, free=62488704
control.mo: max=238616576, total=76939264, free=60901008
control.mo: max=238616576, total=76939264, free=59026080
control.mo: max=238616576, total=76939264, free=58124304
control.mo: max=238616576, total=76939264, free=55603912
control.mo: max=238616576, total=76939264, free=53499776
control.mo: max=238616576, total=76939264, free=52597336
control.mo: max=238616576, total=76939264, free=50314904
control.mo: max=238616576, total=76939264, free=49369688
control.mo: max=238616576, total=76939264, free=48206976
control.mo: max=238616576, total=76939264, free=46683472
control.mo: max=238616576, total=76939264, free=44752936
control.mo: max=238616576, total=76939264, free=43414480
control.mo: max=238616576, total=76939264, free=41940872
control.mo: max=238616576, total=76939264, free=40472208
control.mo: max=238616576, total=76939264, free=38491576
control.mo: max=238616576, total=76939264, free=37132896
control.mo: max=238616576, total=76939264, free=35920640
control.mo: max=238616576, total=76939264, free=33999456
control.mo: max=238616576, total=76939264, free=63154656
control.mo: max=238616576, total=76939264, free=61051880
control.mo: max=238616576, total=76939264, free=59360224
control.mo: max=238616576, total=76939264, free=57416240
control.mo: max=238616576, total=76939264, free=55652384
control.mo: max=238616576, total=76939264, free=53778824
control.mo: max=238616576, total=76939264, free=52188032
control.mo: max=238616576, total=76939264, free=51131960
control.mo: max=238616576, total=76939264, free=49622488
control.mo: max=238616576, total=76939264, free=47347464
control.mo: max=238616576, total=76939264, free=44466032
control.mo: max=238616576, total=76939264, free=42579360
control.mo: max=238616576, total=76939264, free=40112984
control.mo: max=238616576, total=76939264, free=37872840
control.mo: max=238616576, total=76939264, free=35798464
control.mo: max=238616576, total=76939264, free=33160640
control.mo: max=238616576, total=114688000, free=98532560
control.mo: max=238616576, total=114688000, free=95864936
control.mo: max=238616576, total=114688000, free=92771688
control.mo: max=238616576, total=114688000, free=90469464
control.mo: max=238616576, total=114688000, free=88787072
control.mo: max=238616576, total=114688000, free=84783832
control.mo: max=238616576, total=114688000, free=82357176
control.mo: max=238616576, total=114688000, free=80029096
control.mo: max=238616576, total=114688000, free=77893120
control.mo: max=238616576, total=114688000, free=75718816
control.mo: max=238616576, total=114688000, free=71922384
control.mo: max=238616576, total=114688000, free=69029552
control.mo: max=238616576, total=114688000, free=65458056
control.mo: max=238616576, total=114688000, free=62500448
control.mo: max=238616576, total=114688000, free=60459032
control.mo: max=238616576, total=114688000, free=57408560
control.mo: max=238616576, total=114688000, free=54656200
control.mo: max=238616576, total=114688000, free=52574176
control.mo: max=238616576, total=114688000, free=50809024
control.mo: max=238616576, total=114688000, free=47042648
control.mo: max=238616576, total=114688000, free=43803080
control.mo: max=238616576, total=114688000, free=40327424
control.mo: max=238616576, total=115146752, free=100303240
control.mo: max=238616576, total=115146752, free=98064312
control.mo: max=238616576, total=115146752, free=95641640
control.mo: max=238616576, total=115146752, free=92343320
control.mo: max=238616576, total=115146752, free=90896984
control.mo: max=238616576, total=115146752, free=89655776
control.mo: max=238616576, total=115146752, free=88565432
control.mo: max=238616576, total=115146752, free=87198568
control.mo: max=238616576, total=115146752, free=85029704
control.mo: max=238616576, total=115146752, free=82709616
control.mo: max=238616576, total=115146752, free=80794096
control.mo: max=238616576, total=115146752, free=76765424
control.mo: max=238616576, total=115146752, free=75771088
control.mo: max=238616576, total=115146752, free=72820432
control.mo: max=238616576, total=115146752, free=68586888
control.mo: max=238616576, total=115146752, free=65047456
control.mo: max=238616576, total=115146752, free=62067304
control.mo: max=238616576, total=115146752, free=59546352
control.mo: max=238616576, total=115146752, free=55581632
control.mo: max=238616576, total=115146752, free=52058528
control.mo: max=238616576, total=115146752, free=50047208
control.mo: max=238616576, total=115146752, free=47612096
control.mo: max=238616576, total=115146752, free=45072504
control.mo: max=238616576, total=115146752, free=41706104
control.mo: max=238616576, total=122814464, free=107375672
control.mo: max=238616576, total=122814464, free=104768464
control.mo: max=238616576, total=122814464, free=101167232
control.mo: max=238616576, total=122814464, free=99335824
control.mo: max=238616576, total=122814464, free=95114160
control.mo: max=238616576, total=122814464, free=93380584
control.mo: max=238616576, total=122814464, free=90037744
control.mo: max=238616576, total=122814464, free=86524664
control.mo: max=238616576, total=122814464, free=83698040
control.mo: max=238616576, total=122814464, free=81161416
control.mo: max=238616576, total=122814464, free=78368064
control.mo: max=238616576, total=122814464, free=75347984
control.mo: max=238616576, total=122814464, free=72869280
control.mo: max=238616576, total=122814464, free=70130440
control.mo: max=238616576, total=122814464, free=68806040
