- Loading control control.mo: class peersim.reports.MemoryObserver
control.mo: max=477233152, total=61014016, free=31288920
control.mo: max=477233152, total=76939264, free=51812112
control.mo: max=477233152, total=76939264, free=49236912
control.mo: max=477233152, total=76939264, free=47071864
control.mo: max=477233152, total=76939264, free=44492672
control.mo: max=477233152, total=76939264, free=41549344
control.mo: max=477233152, total=76939264, free=39111704
control.mo: max=477233152, total=76939264, free=36886056
control.mo: max=477233152, total=76939264, free=35034672
control.mo: max=477233152, total=76939264, free=33940376
control.mo: max=477233152, total=76939264, free=31135344
control.mo: max=477233152, total=76939264, free=29204376
control.mo: max=477233152, total=76939264, free=28564400
control.mo: max=477233152, total=76939264, free=27388200
control.mo: max=477233152, total=76939264, free=25651704
control.mo: max=477233152, total=76939264, free=24311088
control.mo: max=477233152, total=76939264, free=52081464
control.mo: max=477233152, total=76939264, free=51456688
control.mo: max=477233152, total=76939264, free=49686640
control.mo: max=477233152, total=76939264, free=48295544
control.mo: max=477233152, total=76939264, free=46470232
control.mo: max=477233152, total=76939264, free=44047808
control.mo: max=477233152, total=76939264, free=43167952
control.mo: max=477233152, total=76939264, free=41053304
control.mo: max=477233152, total=76939264, free=38772968
control.mo: max=477233152, total=76939264, free=37483760
control.mo: max=477233152, total=76939264, free=35414104
control.mo: max=477233152, total=76939264, free=32353664
control.mo: max=477233152, total=76939264, free=30239088
control.mo: max=477233152, total=76939264, free=28262688
control.mo: max=477233152, total=76939264, free=25582600
control.mo: max=477233152, total=119275520, free=93482656
control.mo: max=477233152, total=119275520, free=92150000
control.mo: max=477233152, total=119275520, free=89812184
control.mo: max=477233152, total=119275520, free=87563216
control.mo: max=477233152, total=119275520, free=85583248
control.mo: max=477233152, total=119275520, free=83642888
control.mo: max=477233152, total=119275520, free=82038144
control.mo: max=477233152, total=119275520, free=76716048
control.mo: max=477233152, total=119275520, free=74475744
control.mo: max=477233152, total=119275520, free=71765352
control.mo: max=477233152, total=119275520, free=69106064
control.mo: max=477233152, total=119275520, free=66974448
control.mo: max=477233152, total=119275520, free=64159016
control.mo: max=477233152, total=119275520, free=60457064
control.mo: max=477233152, total=119275520, free=56773992
control.mo: max=477233152, total=119275520, free=54473232
control.mo: max=477233152, total=119275520, free=51088680
control.mo: max=477233152, total=119275520, free=47645024
control.mo: max=477233152, total=119275520, free=45130144
control.mo: max=477233152, total=119275520, free=42649296
control.mo: max=477233152, total=119275520, free=39134552
control.mo: max=477233152, total=119275520, free=36043272
control.mo: max=477233152, total=119734272, free=94509080
control.mo: max=477233152, total=119734272, free=92971248
control.mo: max=477233152, total=119734272, free=89291496
control.mo: max=477233152, total=119734272, free=85473504
control.mo: max=477233152, total=119734272, free=83177656
control.mo: max=477233152, total=119734272, free=80214992
control.mo: max=477233152, total=119734272, free=74257728
control.mo: max=477233152, total=119734272, free=70637480
control.mo: max=477233152, total=119734272, free=68498408
control.mo: max=477233152, total=119734272, free=65886648
control.mo: max=477233152, total=119734272, free=63708048
control.mo: max=477233152, total=119734272, free=60997496
control.mo: max=477233152, total=119734272, free=57327752
control.mo: max=477233152, total=119734272, free=55238040
control.mo: max=477233152, total=119734272, free=52556608
control.mo: max=477233152, total=119734272, free=50700592
control.mo: max=477233152, total=119734272, free=48764656
control.mo: max=477233152, total=119734272, free=45889040
control.mo: max=477233152, total=119734272, free=43166240
control.mo: max=477233152, total=119734272, free=39105040
control.mo: max=477233152, total=119734272, free=35412864
control.mo: max=477233152, total=182976512, free=155768984
control.mo: max=477233152, total=182976512, free=154176968
control.mo: max=477233152, total=182976512, free=152117096
control.mo: max=477233152, total=182976512, free=149530232
control.mo: max=477233152, total=182976512, free=146979824
control.mo: max=477233152, total=182976512, free=143818320
control.mo: max=477233152, total=182976512, free=140473760
control.mo: max=477233152, total=182976512, free=137720488
control.mo: max=477233152, total=182976512, free=134785880
control.mo: max=477233152, total=182976512, free=131095712
control.mo: max=477233152, total=182976512, free=128418560
control.mo: max=477233152, total=182976512, free=126025992
control.mo: max=477233152, total=182976512, free=123801240
control.mo: max=477233152, total=182976512, free=120349456
control.mo: max=477233152, total=182976512, free=116786936
control.mo: max=477233152, total=182976512, free=114878488
control.mo: max=477233152, total=182976512, free=112421192
control.mo: max=477233152, total=182976512, free=109586448
control.mo: max=477233152, total=182976512, free=108869232
control.mo: max=477233152, total=182976512, free=106796568
control.mo: max=477233152, total=182976512, free=102772632
control.mo: max=477233152, total=182976512, free=99698648
control.mo: max=477233152, total=182976512, free=95504264
control.mo: max=477233152, total=182976512, free=93086968
control.mo: max=477233152, total=182976512, free=90491184
control.mo: max=477233152, total=182976512, free=88416872
control.mo: max=477233152, total=182976512, free=85390408
control.mo: max=477233152, total=182976512, free=82661168
control.mo: max=477233152, total=182976512, free=79442504
control.mo: max=477233152, total=182976512, free=78690024
control.mo: max=477233152, total=182976512, free=75181848
control.mo: max=477233152, total=182976512, free=70136608
control.mo: max=477233152, total=182976512, free=69284784
control.mo: max=477233152, total=182976512, free=66139584
control.mo: max=477233152, total=182976512, free=61466184
control.mo: max=477233152, total=182976512, free=60445864
control.mo: max=477233152, total=182976512, free=56179472
control.mo: max=477233152, total=182976512, free=50394848
control.mo: max=477233152, total=182976512, free=46953616
control.mo: max=477233152, total=182976512, free=42854552
control.mo: max=477233152, total=182976512, free=40953128
control.mo: max=477233152, total=182976512, free=39423376
control.mo: max=477233152, total=182976512, free=35218792
control.mo: max=477233152, total=183042048, free=156141104
control.mo: max=477233152, total=183042048, free=152691872
control.mo: max=477233152, total=183042048, free=149020240
control.mo: max=477233152, total=183042048, free=146407384
control.mo: max=477233152, total=183042048, free=144838480
control.mo: max=477233152, total=183042048, free=141805696
control.mo: max=477233152, total=183042048, free=137219336
control.mo: max=477233152, total=183042048, free=135156664
control.mo: max=477233152, total=183042048, free=130414520
control.mo: max=477233152, total=183042048, free=127673568
control.mo: max=477233152, total=183042048, free=124091344
control.mo: max=477233152, total=183042048, free=121809848
control.mo: max=477233152, total=183042048, free=119097264
control.mo: max=477233152, total=183042048, free=118322592
control.mo: max=477233152, total=183042048, free=115029824
control.mo: max=477233152, total=183042048, free=112169720
control.mo: max=477233152, total=183042048, free=109719976
control.mo: max=477233152, total=183042048, free=104906928
control.mo: max=477233152, total=183042048, free=102582760
control.mo: max=477233152, total=183042048, free=99202000
control.mo: max=477233152, total=183042048, free=93280736
control.mo: max=477233152, total=183042048, free=88402704
control.mo: max=477233152, total=183042048, free=85665688
control.mo: max=477233152, total=183042048, free=83387624
control.mo: max=477233152, total=183042048, free=81191840
control.mo: max=477233152, total=183042048, free=78234392
control.mo: max=477233152, total=183042048, free=74664600
control.mo: max=477233152, total=183042048, free=72338176
control.mo: max=477233152, total=183042048, free=68750376
control.mo: max=477233152, total=183042048, free=64769696
control.mo: max=477233152, total=183042048, free=64136360
control.mo: max=477233152, total=183042048, free=60052696
control.mo: max=477233152, total=183042048, free=56224272
control.mo: max=477233152, total=183042048, free=52764048
control.mo: max=477233152, total=183042048, free=50097824
control.mo: max=477233152, total=183042048, free=46975584
control.mo: max=477233152, total=183042048, free=44589328
control.mo: max=477233152, total=183042048, free=41281936
control.mo: max=477233152, total=183042048, free=38655784
control.mo: max=477233152, total=183042048, free=35813568
control.mo: max=477233152, total=183042048, free=34763432
control.mo: max=477233152, total=207749120, free=180557424
control.mo: max=477233152, total=207749120, free=180091720
control.mo: max=477233152, total=207749120, free=177707744
control.mo: max=477233152, total=207749120, free=176612264
control.mo: max=477233152, total=207749120, free=173981184
control.mo: max=477233152, total=207749120, free=171240672
control.mo: max=477233152, total=207749120, free=170356480
control.mo: max=477233152, total=207749120, free=169674000
control.mo: max=477233152, total=207749120, free=167315304
control.mo: max=477233152, total=207749120, free=165814232
control.mo: max=477233152, total=207749120, free=163340656
control.mo: max=477233152, total=207749120, free=160605896
control.mo: max=477233152, total=207749120, free=160049096
control.mo: max=477233152, total=207749120, free=157617656
control.mo: max=477233152, total=207749120, free=154993152
control.mo: max=477233152, total=207749120, free=150120848
control.mo: max=477233152, total=207749120, free=147530080
control.mo: max=477233152, total=207749120, free=144416840
control.mo: max=477233152, total=207749120, free=141296096
control.mo: max=477233152, total=207749120, free=139216048
control.mo: max=477233152, total=207749120, free=135759928
control.mo: max=477233152, total=207749120, free=130765184
control.mo: max=477233152, total=207749120, free=128025800
control.mo: max=477233152, total=207749120, free=125306704
control.mo: max=477233152, total=207749120, free=122785288
control.mo: max=477233152, total=207749120, free=119601888
