- Loading control control.mo: class peersim.reports.MemoryObserver
control.mo: max=1908932608, total=621871104, free=193486536
control.mo: max=1908932608, total=621871104, free=188584920
control.mo: max=1908932608, total=621871104, free=185679440
control.mo: max=1908932608, total=621871104, free=185679440
control.mo: max=1908932608, total=621871104, free=185679440
control.mo: max=1908932608, total=621871104, free=183755224
control.mo: max=1908932608, total=621871104, free=182177928
control.mo: max=1908932608, total=621871104, free=180253776
control.mo: max=1908932608, total=621871104, free=179271432
control.mo: max=1908932608, total=621871104, free=177347216
control.mo: max=1908932608, total=621871104, free=176365752
control.mo: max=1908932608, total=621871104, free=173459256
control.mo: max=1908932608, total=621871104, free=173459256
control.mo: max=1908932608, total=621871104, free=171476104
control.mo: max=1908932608, total=621871104, free=169551824
control.mo: max=1908932608, total=621871104, free=168570440
control.mo: max=1908932608, total=621871104, free=167588096
control.mo: max=1908932608, total=621871104, free=165663720
control.mo: max=1908932608, total=621871104, free=165663720
control.mo: max=1908932608, total=621871104, free=163739288
control.mo: max=1908932608, total=621871104, free=163739288
control.mo: max=1908932608, total=621871104, free=161180760
control.mo: max=1908932608, total=621871104, free=161180760
control.mo: max=1908932608, total=621871104, free=159256592
control.mo: max=1908932608, total=621871104, free=159256592
control.mo: max=1908932608, total=621871104, free=157332400
control.mo: max=1908932608, total=621871104, free=156351048
control.mo: max=1908932608, total=621871104, free=155369728
control.mo: max=1908932608, total=621871104, free=152463080
control.mo: max=1908932608, total=621871104, free=152463080
control.mo: max=1908932608, total=621871104, free=149556344
control.mo: max=1908932608, total=640352256, free=225969464
control.mo: max=1908932608, total=640352256, free=225969464
control.mo: max=1908932608, total=640352256, free=224576400
control.mo: max=1908932608, total=640352256, free=223183272
control.mo: max=1908932608, total=640352256, free=221032400
control.mo: max=1908932608, total=640352256, free=219639296
control.mo: max=1908932608, total=640352256, free=219639296
control.mo: max=1908932608, total=640352256, free=218246200
control.mo: max=1908932608, total=640352256, free=216094384
control.mo: max=1908932608, total=640352256, free=213571960
control.mo: max=1908932608, total=640352256, free=211421480
control.mo: max=1908932608, total=640352256, free=207114032
control.mo: max=1908932608, total=640352256, free=204972096
control.mo: max=1908932608, total=640352256, free=202829072
control.mo: max=1908932608, total=640352256, free=199221296
control.mo: max=1908932608, total=640352256, free=195669992
control.mo: max=1908932608, total=640352256, free=194276896
control.mo: max=1908932608, total=640352256, free=192125808
control.mo: max=1908932608, total=640352256, free=188089088
control.mo: max=1908932608, total=640352256, free=184553008
control.mo: max=1908932608, total=640352256, free=183159936
control.mo: max=1908932608, total=640352256, free=179495392
control.mo: max=1908932608, total=640352256, free=175960344
