- Loading control control.mo: class peersim.reports.MemoryObserver
control.mo: max=477233152, total=187629568, free=64319064
control.mo: max=477233152, total=187629568, free=62797440
control.mo: max=477233152, total=187629568, free=61289864
control.mo: max=477233152, total=187629568, free=59289504
control.mo: max=477233152, total=194445312, free=87264136
control.mo: max=477233152, total=194445312, free=86123376
control.mo: max=477233152, total=194445312, free=84987776
control.mo: max=477233152, total=194445312, free=82690408
control.mo: max=477233152, total=194445312, free=81269952
control.mo: max=477233152, total=194445312, free=79397056
control.mo: max=477233152, total=194445312, free=78665568
control.mo: max=477233152, total=194445312, free=75777816
control.mo: max=477233152, total=194445312, free=73942960
control.mo: max=477233152, total=194445312, free=69959640
control.mo: max=477233152, total=194445312, free=69228152
control.mo: max=477233152, total=194445312, free=68496688
control.mo: max=477233152, total=194445312, free=67766112
control.mo: max=477233152, total=194445312, free=65851824
control.mo: max=477233152, total=194445312, free=63003136
control.mo: max=477233152, total=194445312, free=60933592
control.mo: max=477233152, total=194445312, free=59509664
control.mo: max=477233152, total=194445312, free=57843832
control.mo: max=477233152, total=194445312, free=56007968
control.mo: max=477233152, total=194445312, free=54383224
control.mo: max=477233152, total=194445312, free=52310928
control.mo: max=477233152, total=194445312, free=50116144
control.mo: max=477233152, total=194445312, free=47964920
control.mo: max=477233152, total=194445312, free=45970592
control.mo: max=477233152, total=225116160, free=117757176
control.mo: max=477233152, total=225116160, free=116084288
control.mo: max=477233152, total=225116160, free=114645056
control.mo: max=477233152, total=225116160, free=112724584
control.mo: max=477233152, total=225116160, free=111609200
control.mo: max=477233152, total=225116160, free=108990328
control.mo: max=477233152, total=225116160, free=106117264
control.mo: max=477233152, total=225116160, free=103692232
control.mo: max=477233152, total=225116160, free=99569392
control.mo: max=477233152, total=225116160, free=96803960
control.mo: max=477233152, total=225116160, free=94651504
control.mo: max=477233152, total=225116160, free=91782928
control.mo: max=477233152, total=225116160, free=88363224
control.mo: max=477233152, total=225116160, free=85502360
control.mo: max=477233152, total=225116160, free=81435720
control.mo: max=477233152, total=225116160, free=79521664
control.mo: max=477233152, total=225116160, free=77859832
control.mo: max=477233152, total=225116160, free=72874384
control.mo: max=477233152, total=225116160, free=70563440
control.mo: max=477233152, total=225116160, free=67381304
control.mo: max=477233152, total=225116160, free=63725128
control.mo: max=477233152, total=225116160, free=59809080
control.mo: max=477233152, total=228130816, free=122665216
control.mo: max=477233152, total=228130816, free=118466984
control.mo: max=477233152, total=228130816, free=117196600
control.mo: max=477233152, total=228130816, free=113850344
control.mo: max=477233152, total=228130816, free=111822504
control.mo: max=477233152, total=228130816, free=107976200
control.mo: max=477233152, total=228130816, free=103391256
control.mo: max=477233152, total=228130816, free=100179928
control.mo: max=477233152, total=228130816, free=97655120
control.mo: max=477233152, total=228130816, free=94085720
control.mo: max=477233152, total=228130816, free=89744336
control.mo: max=477233152, total=228130816, free=86517576
control.mo: max=477233152, total=228130816, free=82380952
control.mo: max=477233152, total=228130816, free=80288616
control.mo: max=477233152, total=228130816, free=77519576
control.mo: max=477233152, total=228130816, free=74446232
control.mo: max=477233152, total=228130816, free=72341288
control.mo: max=477233152, total=228130816, free=69547528
control.mo: max=477233152, total=228130816, free=67307200
control.mo: max=477233152, total=228130816, free=65653408
control.mo: max=477233152, total=228130816, free=62182512
control.mo: max=477233152, total=228130816, free=60683648
control.mo: max=477233152, total=228130816, free=58819936
control.mo: max=477233152, total=243924992, free=137374840
control.mo: max=477233152, total=243924992, free=135720760
control.mo: max=477233152, total=243924992, free=133334272
control.mo: max=477233152, total=243924992, free=128439224
control.mo: max=477233152, total=243924992, free=124766912
control.mo: max=477233152, total=243924992, free=120820672
control.mo: max=477233152, total=243924992, free=119222216
control.mo: max=477233152, total=243924992, free=113698384
control.mo: max=477233152, total=243924992, free=112612728
control.mo: max=477233152, total=243924992, free=110073040
control.mo: max=477233152, total=243924992, free=107543448
control.mo: max=477233152, total=243924992, free=104270968
control.mo: max=477233152, total=243924992, free=100997080
control.mo: max=477233152, total=243924992, free=99787904
control.mo: max=477233152, total=243924992, free=97046856
control.mo: max=477233152, total=243924992, free=93945640
control.mo: max=477233152, total=243924992, free=91373664
control.mo: max=477233152, total=243924992, free=89318920
control.mo: max=477233152, total=243924992, free=86902872
control.mo: max=477233152, total=243924992, free=83687704
control.mo: max=477233152, total=243924992, free=81129368
control.mo: max=477233152, total=243924992, free=77380344
control.mo: max=477233152, total=243924992, free=73815136
control.mo: max=477233152, total=243924992, free=70963032
control.mo: max=477233152, total=243924992, free=67419288
control.mo: max=477233152, total=243924992, free=64199424
control.mo: max=477233152, total=228720640, free=124210416
control.mo: max=477233152, total=228720640, free=122486816
control.mo: max=477233152, total=228720640, free=120713184
control.mo: max=477233152, total=228720640, free=118148104
control.mo: max=477233152, total=228720640, free=115133560
control.mo: max=477233152, total=228720640, free=112797752
control.mo: max=477233152, total=228720640, free=109612648
control.mo: max=477233152, total=228720640, free=106757248
control.mo: max=477233152, total=228720640, free=103979280
control.mo: max=477233152, total=228720640, free=102006520
control.mo: max=477233152, total=228720640, free=98498160
control.mo: max=477233152, total=228720640, free=95567600
control.mo: max=477233152, total=228720640, free=93016000
control.mo: max=477233152, total=228720640, free=89497072
control.mo: max=477233152, total=228720640, free=87713608
control.mo: max=477233152, total=228720640, free=85756256
control.mo: max=477233152, total=228720640, free=84028728
control.mo: max=477233152, total=228720640, free=80300304
control.mo: max=477233152, total=228720640, free=77973816
control.mo: max=477233152, total=228720640, free=72874672
control.mo: max=477233152, total=228720640, free=71818888
control.mo: max=477233152, total=228720640, free=69499520
control.mo: max=477233152, total=228720640, free=65937936
control.mo: max=477233152, total=228720640, free=64029752
control.mo: max=477233152, total=228720640, free=62127416
control.mo: max=477233152, total=228720640, free=57630320
control.mo: max=477233152, total=228720640, free=55007928
control.mo: max=477233152, total=228720640, free=51768704
control.mo: max=477233152, total=228720640, free=49185760
control.mo: max=477233152, total=228720640, free=46995992
control.mo: max=477233152, total=243073024, free=138850616
control.mo: max=477233152, total=243073024, free=137295304
control.mo: max=477233152, total=243073024, free=134072120
control.mo: max=477233152, total=243073024, free=129820784
control.mo: max=477233152, total=243073024, free=127012448
control.mo: max=477233152, total=243073024, free=124197464
control.mo: max=477233152, total=243073024, free=121285280
control.mo: max=477233152, total=243073024, free=119301096
control.mo: max=477233152, total=243073024, free=114897128
control.mo: max=477233152, total=243073024, free=112747176
control.mo: max=477233152, total=243073024, free=108896952
control.mo: max=477233152, total=243073024, free=107043192
control.mo: max=477233152, total=243073024, free=101589616
control.mo: max=477233152, total=243073024, free=98552576
control.mo: max=477233152, total=243073024, free=94618496
control.mo: max=477233152, total=243073024, free=92619840
control.mo: max=477233152, total=243073024, free=87422048
control.mo: max=477233152, total=243073024, free=85753112
control.mo: max=477233152, total=243073024, free=83851192
control.mo: max=477233152, total=243073024, free=81570280
control.mo: max=477233152, total=243073024, free=78613856
control.mo: max=477233152, total=243073024, free=75491904
control.mo: max=477233152, total=243073024, free=73148984
control.mo: max=477233152, total=243073024, free=71018440
control.mo: max=477233152, total=243073024, free=68135440
control.mo: max=477233152, total=243073024, free=65441464
control.mo: max=477233152, total=225771520, free=121752672
control.mo: max=477233152, total=225771520, free=119113784
control.mo: max=477233152, total=225771520, free=117654000
control.mo: max=477233152, total=225771520, free=115561752
control.mo: max=477233152, total=225771520, free=111806576
control.mo: max=477233152, total=225771520, free=110766856
control.mo: max=477233152, total=225771520, free=109360976
control.mo: max=477233152, total=225771520, free=108000416
control.mo: max=477233152, total=225771520, free=105776736
control.mo: max=477233152, total=225771520, free=103305152
control.mo: max=477233152, total=225771520, free=101893560
control.mo: max=477233152, total=225771520, free=99599888
control.mo: max=477233152, total=225771520, free=95899584
control.mo: max=477233152, total=225771520, free=94524616
control.mo: max=477233152, total=225771520, free=90379184
control.mo: max=477233152, total=225771520, free=88688568
control.mo: max=477233152, total=225771520, free=83645456
control.mo: max=477233152, total=225771520, free=80634232
control.mo: max=477233152, total=225771520, free=76710744
control.mo: max=477233152, total=225771520, free=73853944
control.mo: max=477233152, total=225771520, free=71164576
control.mo: max=477233152, total=225771520, free=67970144
control.mo: max=477233152, total=225771520, free=65452968
control.mo: max=477233152, total=225771520, free=63645080
control.mo: max=477233152, total=225771520, free=59919648
control.mo: max=477233152, total=225771520, free=58232944
control.mo: max=477233152, total=225771520, free=54545296
control.mo: max=477233152, total=225771520, free=50953576
control.mo: max=477233152, total=225771520, free=47952216
control.mo: max=477233152, total=242941952, free=139280224
control.mo: max=477233152, total=242941952, free=135545672
control.mo: max=477233152, total=242941952, free=134270896
control.mo: max=477233152, total=242941952, free=132450424
control.mo: max=477233152, total=242941952, free=129917816
control.mo: max=477233152, total=242941952, free=125919056
control.mo: max=477233152, total=242941952, free=121460632
control.mo: max=477233152, total=242941952, free=117796424
control.mo: max=477233152, total=242941952, free=115953888
control.mo: max=477233152, total=242941952, free=111659560
control.mo: max=477233152, total=242941952, free=110373392
control.mo: max=477233152, total=242941952, free=107354904
control.mo: max=477233152, total=242941952, free=104036568
control.mo: max=477233152, total=242941952, free=99970064
control.mo: max=477233152, total=242941952, free=96158232
control.mo: max=477233152, total=242941952, free=93357584
control.mo: max=477233152, total=242941952, free=89123920
